,Nombre,Direccion,Coordenadas,latitud,longitud
1101,Restaurante Beltz,"Mazarredo Zumarkalea, 61","{'type': 'Point', 'coordinates': [-2.9338433, 43.2674057]}",43.2674057,-2.9338433
1102,Restaurante Damadá Gastroteka,"Tolosa Hiribidea, 9, 20018 Donostia, Gipuzkoa, España","{'type': 'Point', 'coordinates': [-2.0011532, 43.2992808]}",43.2992808,-2.0011532
1103,Restaurante Bodegón Alejandro,"Calle Fermín Calbetón, 4. 20003 San Sebastián","{'type': 'Point', 'coordinates': [-1.9833565, 43.3235626]}",43.3235626,-1.9833565
1104,Restaurante Elkano Txiki,"Elkano Kalea, 13, 20808 Getaria, Gipuzkoa, España","{'type': 'Point', 'coordinates': [-2.204389, 43.3036231]}",43.3036231,-2.204389
1105,Restaurante Elosta,"Paseo Colón, 41 20002 San Sebastián (Gipuzkoa)","{'type': 'Point', 'coordinates': [-1.9740176, 43.3253976]}",43.3253976,-1.9740176
1106,Restaurante Hermandad de Pescadores,"Calle Zuloaga, 12. 20280 Hondarribia (Gipuzkoa)","{'type': 'Point', 'coordinates': [-1.7935025, 43.3683179]}",43.3683179,-1.7935025
1107,Restaurante Espazio Oteiza - Akelarre,"Paseo Padre Orcolaga, 56. 20008 San Sebastián (Gipuzkoa)","{'type': 'Point', 'coordinates': [-2.0431538, 43.3077826]}",43.3077826,-2.0431538
1108,Restaurante Casa Cámara,"Calle San Juan, 79. Pasai Donibane, 20110 Gipuzkoa.","{'type': 'Point', 'coordinates': [-1.9198894, 43.3265879]}",43.3265879,-1.9198894
1109,Restaurante Iribar jatetxea,"Calle Nagusia, 34. 20808 Getaria (Gipuzkoa)","{'type': 'Point', 'coordinates': [-2.2036542, 43.3041853]}",43.3041853,-2.2036542
1110,Restaurante Arkupe,"Calle Mateo Benigno de Moraza, 13. 01001 Vitoria (Álava)","{'type': 'Point', 'coordinates': [-2.6723068, 42.8470189]}",42.8470189,-2.6723068
1111,Restaurante Karlos Arguiñano,"Calle Mendilauta, 13. 20800 Zarautz (Guipúzcoa)","{'type': 'Point', 'coordinates': [-2.1642525, 43.2878308]}",43.2878308,-2.1642525
1112,Restaurante Héctor Oribe,"Calle Gasteiz, 8 01309 Páganos (Álava)","{'type': 'Point', 'coordinates': [-2.6047647, 42.5586868]}",42.5586868,-2.6047647
1113,Restaurante Kuma,"Ercilla Kalea, 8, 48009 Bilbo, Bizkaia, España","{'type': 'Point', 'coordinates': [-2.9309016, 43.2650163]}",43.2650163,-2.9309016
1114,Restaurante Club Náutico,"Orueta Apezpikuaren Kalea, 24, 48009 Bilbo, Bizkaia, España","{'type': 'Point', 'coordinates': [-2.9304585, 43.2651068]}",43.2651068,-2.9304585
1115,Restaurante Cascanueces,"Calle Heros, 21. 48009 Bilbao (Bizkaia)","{'type': 'Point', 'coordinates': [-2.9326408, 43.2643891]}",43.2643891,-2.9326408
1116,Restaurante Guetaria (Asador),"Colón de Larreátegui Kalea, 12, 48001 Bilbo, Bizkaia, España","{'type': 'Point', 'coordinates': [-2.9300559, 43.2631241]}",43.2631241,-2.9300559
1117,Restaurante Matalauva,"Calle Zabaleta, 17. 20002 San Sebastián (Guipúzcoa)","{'type': 'Point', 'coordinates': [-1.9759472, 43.3232938]}",43.3232938,-1.9759472
1118,Restaurante La Taberna de Blas,"Calle San Martín, 56. 20007 San Sebastián (Gipuzkoa)","{'type': 'Point', 'coordinates': [-1.9858948, 43.3161081]}",43.3161081,-1.9858948
1119,Restaurante The Bost,"Calle La Florida, 5. 01005 Vitoria (Araba)","{'type': 'Point', 'coordinates': [-2.675148, 42.8435989]}",42.8435989,-2.675148
1120,Restaurante Narru,"Calle San Martín, 22, 20005, San Sebastián","{'type': 'Point', 'coordinates': [-1.9817085, 43.3176558]}",43.3176558,-1.9817085
1121,Restaurante Topa Sukaldería,"Agirre Miramon Kalea, 7","{'type': 'Point', 'coordinates': [-1.977793, 43.3227569]}",43.3227569,-1.977793
1122,Restaurante Petit Komité,"Calle Txomin Egileor, 28 48960 Galdakao (Bizkaia)","{'type': 'Point', 'coordinates': [-2.8523786, 43.2294859]}",43.2294859,-2.8523786
1123,Restaurante Urepel,"Salamanca Pasealekua, 3, 20003 Donostia, Gipuzkoa, España","{'type': 'Point', 'coordinates': [-1.9812866, 43.3237001]}",43.3237001,-1.9812866
1124,Restaurante Sutan,"Jaitzubia Auzoa, 266, 20280 Hondarribia, Gipuzkoa","{'type': 'Point', 'coordinates': [-1.8116401, 43.3570902]}",43.3570902,-1.8116401
1125,Restaurante Martínez,"Calle Santa María, 10. 20240 Ordizia (Guipuzcoa)","{'type': 'Point', 'coordinates': [-2.1790915, 43.053304]}",43.053304,-2.1790915
1126,Restaurante Mendiondo,"San Martín de Carral, 3. 48190 Sopuerta (Vizcaya)","{'type': 'Point', 'coordinates': [-3.1565112, 43.2488535]}",43.2488535,-3.1565112
1127,Restaurante Zallo Barri,"Calle Juan Calzada, 79. 48300 Gernika (Vizcaya)","{'type': 'Point', 'coordinates': [-2.6800873, 43.3083405]}",43.3083405,-2.6800873
1128,Restaurante Ziaboga Bistrot,Donibane kalea 91,"{'type': 'Point', 'coordinates': [-1.9198449, 43.3270107]}",43.3270107,-1.9198449
1129,Restaurante Zapirain,"Calle Juan Ajuriaguerra, 22. 48009 Bilbao (Vizcaya)","{'type': 'Point', 'coordinates': [-2.9334342, 43.2658378]}",43.2658378,-2.9334342
1130,Restaurante A de Arco,"Calle Trajano, 8. 06800 Mérida (Badajoz)","{'type': 'Point', 'coordinates': [-6.346342, 38.9178902]}",38.9178902,-6.346342
1131,Restaurante Albalat,"Av. Ruta de la Plata, 4, 10001 Cáceres, España","{'type': 'Point', 'coordinates': [-6.3844584, 39.4700957]}",39.4700957,-6.3844584
1132,Restaurante Casa Maila,"Calle Colón, 3, Olivenza","{'type': 'Point', 'coordinates': [-7.1025031, 38.6832208]}",38.6832208,-7.1025031
1133,Restaurante Sagartoki,"El Prado Kalea, 18, 01005 Vitoria-Gasteiz, Araba, España","{'type': 'Point', 'coordinates': [-2.6751414, 42.8459757]}",42.8459757,-2.6751414
1134,Restaurante Castúo,"Calle Francisco Pizarro, 53, 06200 Almendralejo, Badajoz, España","{'type': 'Point', 'coordinates': [-6.4066876, 38.682928]}",38.682928,-6.4066876
1135,Restaurante Corral del Rey,"Corral del Rey, 2  10200, Trujillo (Cáceres)","{'type': 'Point', 'coordinates': [-5.8809644947, 39.4601187]}",39.4601187,-5.8809644947
1136,Restaurante El Rinconcillo,"Paseo de Extremadura, 67, 06260 Monesterio, Badajoz, España","{'type': 'Point', 'coordinates': [-6.2770147, 38.0949778]}",38.0949778,-6.2770147
1137,Restaurante Lugaris,"Av. Adolfo Díaz Ambrona, 44, 06006 Badajoz, España","{'type': 'Point', 'coordinates': [-6.9884227, 38.8836379]}",38.8836379,-6.9884227
1138,Restaurante Madruelo,"Calle Camberos, 2. 10003 Cáceres (Cáceres)","{'type': 'Point', 'coordinates': [-6.3702132, 39.4762783]}",39.4762783,-6.3702132
1139,Restaurante El Alma del Genio,"Calle Bartolomé José Gallardo, 4, 06001 Badajoz, España","{'type': 'Point', 'coordinates': [-6.9746182302, 38.8762086]}",38.8762086,-6.9746182302
1140,Restaurante A Horta d'Obradoiro,Rúa Hortas 16. 15705 Santiago de Compostela (A Coruña),"{'type': 'Point', 'coordinates': [-8.5472433, 42.8807746]}",42.8807746,-8.5472433
1141,Restaurante A Maceta,"Rúa de San Pedro, 120 15703 Santiago de Compostela (A Coruña)","{'type': 'Point', 'coordinates': [-8.5366651, 42.8815063]}",42.8815063,-8.5366651
1142,Restaurante A Marina,"Calle Cantón Miguel Feijóo, 2. 15123 Camariñas (A coruña)","{'type': 'Point', 'coordinates': [-9.1819403, 43.1300243]}",43.1300243,-9.1819403
1143,Restaurante Abastos 2.0,"Rua Ameas, 13-18. Santiago de Compostela (A Coruña). 15703","{'type': 'Point', 'coordinates': [-8.5407553, 42.8803477]}",42.8803477,-8.5407553
1144,Restaurante A Mundiña,"Calle Real, 77 15003 A Coruña","{'type': 'Point', 'coordinates': [-8.4015153, 43.3691427]}",43.3691427,-8.4015153
1145,Restaurante Alameda 10,"Rúa Alameda, 10. 36001 Pontevedra (Pontevedra)","{'type': 'Point', 'coordinates': [-8.4420388037, 42.39769765]}",42.39769765,-8.4420388037
1146,Restaurante A Ultramar - Pepe Vieira,"Rúa Padre Amoedo Carballo, 3, 36002 Pontevedra, España","{'type': 'Point', 'coordinates': [-8.6417208, 42.4333585]}",42.4333585,-8.6417208
1147,Restaurante Bitadorna A Guarda,"rua do  porto, 30, 36780 A Guarda, Pontevedra, España","{'type': 'Point', 'coordinates': [-8.8746561, 41.8988461]}",41.8988461,-8.8746561
1148,Restaurante 55 pasos,"Nuestra Señora del Rosario 9, 15001 A Coruña","{'type': 'Point', 'coordinates': [-8.2199266523, 43.49054365]}",43.49054365,-8.2199266523
1149,Restaurante Brasería Sansibar,"Calle Balea, 20-B 36988 O Grove (Pontevedra)","{'type': 'Point', 'coordinates': [-8.911689, 42.4659677]}",42.4659677,-8.911689
1150,Restaurante Campos,"Rúa Nova, 2-4. 27001 Lugo (Lugo)","{'type': 'Point', 'coordinates': [-7.5593394, 43.0114712]}",43.0114712,-7.5593394
1151,Restaurante Parada de la Reina,"Calle Tornavacas, 2, 10600 Plasencia, Cáceres","{'type': 'Point', 'coordinates': [-6.0804363, 40.0326687]}",40.0326687,-6.0804363
1152,Restaurante Ceibe,Rúa San Miguel 8,"{'type': 'Point', 'coordinates': [-8.7530044, 42.2257948]}",42.2257948,-8.7530044
1153,Restaurante Casa Román,"Avenida Augusto García Sánchez, 12. 36003 Pontevedra (Pontevedra)","{'type': 'Point', 'coordinates': [-8.6423304215, 42.4277328]}",42.4277328,-8.6423304215
1154,Restaurante Chef Rivera,"Rua Enlace Parque, 7. 15900 Padrón (A Coruña)","{'type': 'Point', 'coordinates': [-8.6589117215, 42.73678465]}",42.73678465,-8.6589117215
1155,Restaurante Boca Negra,"Rúa Riego de Agua, 33, 15001 A Coruña, España","{'type': 'Point', 'coordinates': [-8.3966396, 43.3705971]}",43.3705971,-8.3966396
1156,Restaurante Culuca Cociña,"Avenida Arteixo, 10 15004 A Coruña","{'type': 'Point', 'coordinates': [-8.4090041, 43.3634211]}",43.3634211,-8.4090041
1157,Restaurante Detapaencepa (labullabesa slu),calle ecuador 18,"{'type': 'Point', 'coordinates': [-1.8695922, 38.9853493]}",38.9853493,-1.8695922
1158,Restaurante Ábako,"Calle Alonso Muñoz, 8 06700 Villanueva de la Serena (Badajoz)","{'type': 'Point', 'coordinates': [-5.7976464, 38.9735953]}",38.9735953,-5.7976464
1159,Restaurante La Casilla,"Avenida de Castilla, 90 15300 Betanzos (Coruña, A)","{'type': 'Point', 'coordinates': [-8.2073728124, 43.2740813]}",43.2740813,-8.2073728124
1160,Restaurante Nardi,"Calle Braulio Navas, 19. 10700 Hervás (Cáceres)","{'type': 'Point', 'coordinates': [-5.8614651, 40.2722916]}",40.2722916,-5.8614651
1161,Restaurante LUME Lucía Freitas,"Rua Ameas, 2 15703 Santiago de Compostela, A Coruña","{'type': 'Point', 'coordinates': [-8.5407553, 42.8803477]}",42.8803477,-8.5407553
1162,Restaurante Pablo Gallego,"Calle Capitán Troncoso, 4 15001 A Coruña","{'type': 'Point', 'coordinates': [-8.3948437, 43.3705107]}",43.3705107,-8.3948437
1163,Restaurante O Lagar da Estrella,"Calle Estrella, 14. 15003 A Coruña","{'type': 'Point', 'coordinates': [-8.4036325, 43.3685721]}",43.3685721,-8.4036325
1164,Restaurante Peculiar,"calle Galera, 24. 15003 A Coruña","{'type': 'Point', 'coordinates': [-8.4001218, 43.3704981]}",43.3704981,-8.4001218
1165,Restaurante Paprica,"Calle Nóreas, 1 27001 Lugo","{'type': 'Point', 'coordinates': [-7.5538098, 43.0106979]}",43.0106979,-7.5538098
1166,Restaurante Pulpeira de Melide,"Praza de España, 16, 15001 A Coruña, España","{'type': 'Point', 'coordinates': [-8.3971341, 43.3728952]}",43.3728952,-8.3971341
1167,Restaurante Los Abetos,"Av. Val Miñor, 89, 36391 Nigrán, Pontevedra, España","{'type': 'Point', 'coordinates': [-8.8043794, 42.1506609]}",42.1506609,-8.8043794
1168,Restaurante Malauva Wine Bar,"Baixada Fonte, 12, 36202 Vigo, Pontevedra, España","{'type': 'Point', 'coordinates': [-8.7491667, 42.2199793]}",42.2199793,-8.7491667
1169,Restaurante Nordés,"Rua Kayrel, 3. 36930 Bueu (Pontevedra)","{'type': 'Point', 'coordinates': [-8.7858631, 42.3264761]}",42.3264761,-8.7858631
1170,Restaurante Soriano,"Calle Subida Chans, 2 36313 Bembrive (Pontevedra)","{'type': 'Point', 'coordinates': [-8.6782813, 42.1955453]}",42.1955453,-8.6782813
1171,Restaurante Sybaris 2.0,"Cardenal Quiroga, 22, 32003 Ourense","{'type': 'Point', 'coordinates': [-7.8648492, 42.3383081]}",42.3383081,-7.8648492
1172,Restaurante La Solana,"Paseo de la Magdalena, 2, 15622 Cabanas , A Coruña","{'type': 'Point', 'coordinates': [-8.171623, 43.4197692]}",43.4197692,-8.171623
1173,Restaurante Taberna O'Secreto,"Calle Alameda, 18 - 15003 A Coruña","{'type': 'Point', 'coordinates': [-8.4057829, 43.3677591]}",43.3677591,-8.4057829
1174,Restaurante Tira do Playa,"Andén de Riazor, s/n 15011 A Coruña","{'type': 'Point', 'coordinates': [-8.4138967, 43.3688199]}",43.3688199,-8.4138967
1175,Restaurante Ca Na Pilar,"Av. de la Mar, 1, 07749 Es Migjorn Gran, Illes Balears, España","{'type': 'Point', 'coordinates': [4.0504746, 39.949764]}",39.949764,4.0504746
1176,Restaurante Adrián Quetglas,"Paseo de Mallorca, 20 - 07012 - Palma de Mallorca (Mallorca - Islas Baleares)","{'type': 'Point', 'coordinates': [2.6435243, 39.5745915]}",39.5745915,2.6435243
1177,Restaurante Ca'n Boqueta,"Gran Via, 43, 07100 Sóller, Illes Balears, España","{'type': 'Point', 'coordinates': [2.7115307, 39.767997]}",39.767997,2.7115307
1178,Restaurante Vinoteca Bagos,"Rúa Michelena, 20, 36002 Pontevedra","{'type': 'Point', 'coordinates': [-8.6453199, 42.4312354]}",42.4312354,-8.6453199
1179,Restaurante Pampín Bar,"Ruela das Fontiñas, 4. 15703 Santiago de Compostela, (A Coruña)","{'type': 'Point', 'coordinates': [-8.5380882, 42.8811212]}",42.8811212,-8.5380882
1180,Restaurante Arrels,"Paseo de Illetas, 7. 07184 Calviá","{'type': 'Point', 'coordinates': [2.5904257013, 39.53691275]}",39.53691275,2.5904257013
1181,Restaurante Cal Reiet's Table,"Carrer de Cal Reiet, 80","{'type': 'Point', 'coordinates': [3.1310918, 39.3547714]}",39.3547714,3.1310918
1182,Restaurante Can March,"Carrer de València, 7, 07500 Manacor, Illes Balears, España","{'type': 'Point', 'coordinates': [3.2048653, 39.5669196]}",39.5669196,3.2048653
1183,Restaurante Pura Louzao,"Avinguda de l'Argentina, 59, 07011 Palma, Illes Balears","{'type': 'Point', 'coordinates': [2.6406498, 39.573774]}",39.573774,2.6406498
1184,Restaurante Re. Art,"Carrer de Castella, 9. 07800 Eivissa (Ibiza - Illes Balears)","{'type': 'Point', 'coordinates': [1.4304409, 38.9098936]}",38.9098936,1.4304409
1185,Restaurante Fera,"CALLE CONCEPCIÓ 4, 07012, Palma de Mallorca","{'type': 'Point', 'coordinates': [2.6465388, 39.5717442]}",39.5717442,2.6465388
1186,Restaurante Cana Sofía,"Calle Castelldefels, 10 07830 Sant Josep de Sa Talaia (Islas Baleares)","{'type': 'Point', 'coordinates': [1.2246004, 38.9132523]}",38.9132523,1.2246004
1187,Restaurante Canela,"Carrer de Sant Jaume, 13, 07012 Palma, Illes Balears, España","{'type': 'Point', 'coordinates': [2.6473998, 39.5724324]}",39.5724324,2.6473998
1188,Restaurante Rels,"Carrer de Sant Isidre, 33, 07760 Ciutadella de Menorca, Illes Balears, España","{'type': 'Point', 'coordinates': [3.8389897, 39.9998478]}",39.9998478,3.8389897
1189,Restaurante Sa Roqueta,"Calle Sirena, 11 07006 Palma de Mallorca","{'type': 'Point', 'coordinates': [2.6698131, 39.5604702]}",39.5604702,2.6698131
1190,Restaurante Carbonera Taberna,Calle maría Teresa gil de Garate 18,"{'type': 'Point', 'coordinates': [-2.450713, 42.4593522]}",42.4593522,-2.450713
1191,Restaurante Stagier bar,"Carrer d'Espartero, 11, 07014 Palma, Illes Balears","{'type': 'Point', 'coordinates': [2.6346272, 39.5710586]}",39.5710586,2.6346272
1192,Restaurante Macao Café de Santa Gertrudis,"Calle Venda des Poble, 8. 07814 Santa Gertrudis de Fruitera (Ibiza - Islas Baleares)","{'type': 'Point', 'coordinates': [1.4283738, 38.9975352]}",38.9975352,1.4283738
1193,Restaurante El Arriero,"Calle Mayor, 16. Sorzano 26191 (La Rioja)","{'type': 'Point', 'coordinates': [-2.5285345, 42.3424416]}",42.3424416,-2.5285345
1194,Restaurante El Cuartito de Echaurren,"Calle Fuero, 15. 26280. Ezcaray (La Rioja)","{'type': 'Point', 'coordinates': [-3.0148834, 42.3251469]}",42.3251469,-3.0148834
1195,Restaurante Casa Toni,"Calle Zumalacárregui, 27. 26338 San Vicente de la Sonsierra (La Rioja)","{'type': 'Point', 'coordinates': [-2.7580485, 42.5613131]}",42.5613131,-2.7580485
1196,Restaurante La Cancela,"Calle Mayor, 51. 26250 Santo Domingo de la Calzada (La Rioja)","{'type': 'Point', 'coordinates': [-2.9492646, 42.4402982]}",42.4402982,-2.9492646
1197,Restaurante La Quisquillosa,"Calle Juan Lobo, 1, 26001 Logroño, La Rioja","{'type': 'Point', 'coordinates': [-2.4443551, 42.4667372]}",42.4667372,-2.4443551
1198,Restaurante Iruña,"Calle Laurel,  8. 26001 Logroño (Rioja, La)","{'type': 'Point', 'coordinates': [-2.387639, 42.354578]}",42.354578,-2.387639
1199,Restaurante Fusión 19,"Av. de S'Albufera, 23","{'type': 'Point', 'coordinates': [3.1169499, 39.8055291]}",39.8055291,3.1169499
1200,Restaurante Joan Marc,"Plaza del Blanquer, 10. 07300 Inca (Balears, Illes)","{'type': 'Point', 'coordinates': [2.905546915, 39.72173725]}",39.72173725,2.905546915
1201,Restaurante La Taberna de la Cuarta Esquina,"Calle Cuatro Esquinas, 16 Calahorra","{'type': 'Point', 'coordinates': [-1.9592923, 42.3019669]}",42.3019669,-1.9592923
1202,Restaurante Mentica Gastronómico,"Calle San Antón, 7, 26500 Calahorra, La Rioja","{'type': 'Point', 'coordinates': [-1.9613048, 42.3011518]}",42.3011518,-1.9613048
1203,Restaurante Mesón Egüés,"Calle La Campa, 3 26005 Logroño (Rioja, La)","{'type': 'Point', 'coordinates': [-2.4569132, 42.4672004]}",42.4672004,-2.4569132
1204,Restaurante Moderna Tradición,"Calle Sagasta, 16. 26001 Logroño","{'type': 'Point', 'coordinates': [-2.4470392, 42.4713847]}",42.4713847,-2.4470392
1205,Restaurante Gloria,"Plaza Florencio Rodríguez, 3 33206 Gijón (Asturias)","{'type': 'Point', 'coordinates': [-5.6635978, 43.5422083]}",43.5422083,-5.6635978
1206,Restaurante Gloria Oviedo,"Calle Cervantes, 24. 33004 Oviedo (Asturias)","{'type': 'Point', 'coordinates': [-5.8564484831, 43.36372525]}",43.36372525,-5.8564484831
1207,Restaurante Tastavin Restaurante,"Calle San Juan, 25. 26001 Logroño (Rioja, La)","{'type': 'Point', 'coordinates': [-2.4444043, 42.4658032]}",42.4658032,-2.4444043
1208,Restaurante El Foralín,"Calle Asturias, 18, 33004 Oviedo, Asturias, España","{'type': 'Point', 'coordinates': [-5.8552675, 43.3632977]}",43.3632977,-5.8552675
1209,Restaurante Virrey,"Paseo de la Constitución, 27. 26580 Arnedo (La Rioja)","{'type': 'Point', 'coordinates': [-2.0899921, 42.2293683]}",42.2293683,-2.0899921
1210,Restaurante Eseteveinte,"Calle Sta. Teresa de Jesús, 20, 33004 Oviedo, Asturias","{'type': 'Point', 'coordinates': [-5.8538956, 43.3611077]}",43.3611077,-5.8538956
1211,Restaurante Llar de Viri,"33828 Candamo, Asturias, España","{'type': 'Point', 'coordinates': [-6.0553547291, 43.434499755]}",43.434499755,-6.0553547291
1212,Restaurante Baazar Gastro TZ,"Calle Cervantes, 27, 33004 Oviedo, Asturias, España","{'type': 'Point', 'coordinates': [-5.856881, 43.3636243]}",43.3636243,-5.856881
1213,Restaurante Viñao,Camino de Viñao 96,"{'type': 'Point', 'coordinates': [-5.6414928, 43.5243669]}",43.5243669,-5.6414928
1214,Restaurante Yume,"Calle La Estación, 18 33401 Avilés (Asturias)","{'type': 'Point', 'coordinates': [-5.9010777, 43.538347]}",43.538347,-5.9010777
1215,Restaurante Atempo Weekend Bistrot,"Calle Siria, 15 30600 Archena (Murcia)","{'type': 'Point', 'coordinates': [-1.2998733, 38.1190916]}",38.1190916,-1.2998733
1216,Restaurante Barrio de San Roque,"Calle Jabonerías, 30 30201 Cartagena (Murcia)","{'type': 'Point', 'coordinates': [-0.9897606, 37.6037358]}",37.6037358,-0.9897606
1217,Restaurante Casa Beltrí,"Huerto de las Bolas, 2. 30310 Cartagena (Murcia)","{'type': 'Point', 'coordinates': [-1.0080826216, 37.64898945]}",37.64898945,-1.0080826216
1218,Restaurante Casino (Gastrobar),"Plaza del Ayuntamiento, 7 30170 Mula (Murcia)","{'type': 'Point', 'coordinates': [-1.4909565, 38.0415697]}",38.0415697,-1.4909565
1219,Restaurante El Vinagrero,"Calle Bailén, 8 30360 La Unión (Murcia)","{'type': 'Point', 'coordinates': [-0.876965, 37.6192024]}",37.6192024,-0.876965
1220,Restaurante Farragua,"Calle Contracay, 3, 33201 Gijón, Asturias, España","{'type': 'Point', 'coordinates': [-5.6630579, 43.5443908]}",43.5443908,-5.6630579
1221,Restaurante La Corte de Pelayo,"Calle San Francisco, 21. 33003 Oviedo (Asturias)","{'type': 'Point', 'coordinates': [-5.8478735, 43.3618239]}",43.3618239,-5.8478735
1222,Restaurante Enso Sushi,"Calle Santa Teresa, 6 30005 Murcia","{'type': 'Point', 'coordinates': [-1.1360164, 37.9870776]}",37.9870776,-1.1360164
